QID,Miejscowosc,Description,Latitude,Longitude
"Q84261","Turek","miasto (gmina: Turek, powiat: turecki, wojewódzwo: wielkopolskie)",52.01537875131423,18.50293273788303
"Q84816","Ujście","miasto (gmina: Ujście, powiat: pilski, wojewódzwo: wielkopolskie)",53.05278595922809,16.73165321104859
"Q85787","Wąsosz","wieś (gmina: Wąsosz, powiat: grajewski, wojewódzwo: podlaskie)",53.52214082300029,22.32092467199913
"Q86218","Widawa","wieś (gmina: Widawa, powiat: łaski, wojewódzwo: łódzkie)",51.438050363000045,18.944064332000035
"Q89456","Wronki","miasto (gmina: Wronki, powiat: szamotulski, wojewódzwo: wielkopolskie)",52.70906492377495,16.37604104103692
"Q89592","Września","miasto (gmina: Września, powiat: wrzesiński, wojewódzwo: wielkopolskie)",52.32507110505351,17.56532893420711
"Q95545","Żywiec","miasto (gmina: Żywiec, powiat: żywiecki, wojewódzwo: śląskie)",49.68941814600003,19.199519475000006
"Q67205","Podwierzbie","wieś (gmina: Ryki, powiat: rycki, wojewódzwo: lubelskie)",51.547368082000105,21.936073331000642
"Q67205","Bobrowniki","wieś (gmina: Ryki, powiat: rycki, wojewódzwo: lubelskie)",51.547368082000105,21.936073331000642
"Q67868","Poniatowo","wieś (gmina: Żuromin, powiat: żuromiński, wojewódzwo: mazowieckie)",53.04315102789781,19.87191748910099
"Q103938","Stare Miasto","część miasta: Zawichost (gmina: Zawichost, powiat: sandomierski, wojewódzwo: świętokrzyskie)",50.803725973000134,21.857766302000947
"Q103938","Zawichost","część miasta: Zawichost (gmina: Zawichost, powiat: sandomierski, wojewódzwo: świętokrzyskie)",50.803725973000134,21.857766302000947
"Q69508","Przybyszew","wieś (gmina: Promna, powiat: białobrzeski, wojewódzwo: mazowieckie)",51.66273258000003,20.85486926800009
"Q69508","Przybyszewo","wieś (gmina: Promna, powiat: białobrzeski, wojewódzwo: mazowieckie)",51.66273258000003,20.85486926800009
"Q69508","Przybyszów","wieś (gmina: Promna, powiat: białobrzeski, wojewódzwo: mazowieckie)",51.66273258000003,20.85486926800009
"Q78385","Stare Skoszewy","wieś (gmina: Nowosolna, powiat: łódzki wschodni, wojewódzwo: łódzkie)",51.851273400000075,19.63881054100006
"Q78385","Skoszewy","wieś (gmina: Nowosolna, powiat: łódzki wschodni, wojewódzwo: łódzkie)",51.851273400000075,19.63881054100006
"Q78717","Licheń Stary","wieś (gmina: Ślesin, powiat: koniński, wojewódzwo: wielkopolskie)",52.316891562546026,18.357066598849798
"Q78717","Stary Licheń","wieś (gmina: Ślesin, powiat: koniński, wojewódzwo: wielkopolskie)",52.316891562546026,18.357066598849798
"Q78717","Lichyń","wieś (gmina: Ślesin, powiat: koniński, wojewódzwo: wielkopolskie)",52.316891562546026,18.357066598849798
"Q78717","Lichin","wieś (gmina: Ślesin, powiat: koniński, wojewódzwo: wielkopolskie)",52.316891562546026,18.357066598849798
"Q112857","Miasto","część miasta: Ciężkowice (gmina: Ciężkowice, powiat: tarnowski, wojewódzwo: małopolskie)",49.78581479800001,20.973843467000112
"Q112857","Cieszkowice","część miasta: Ciężkowice (gmina: Ciężkowice, powiat: tarnowski, wojewódzwo: małopolskie)",49.78581479800001,20.973843467000112
"Q112857","Ciężkowice","część miasta: Ciężkowice (gmina: Ciężkowice, powiat: tarnowski, wojewódzwo: małopolskie)",49.78581479800001,20.973843467000112
"Q139323","Stare Miasto","część miasta: Koronowo (gmina: Koronowo, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.313372066193075,17.937281182779483
"Q139323","Koronowo","część miasta: Koronowo (gmina: Koronowo, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.313372066193075,17.937281182779483
"Q139323","Koronów","część miasta: Koronowo (gmina: Koronowo, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.313372066193075,17.937281182779483
"Q139323","Korunów","część miasta: Koronowo (gmina: Koronowo, powiat: bydgoski, wojewódzwo: kujawsko-pomorskie)",53.313372066193075,17.937281182779483
"Q106431","Zagonie","część wsi: Uście Solne (gmina: Szczurowa, powiat: brzeski, wojewódzwo: małopolskie)",50.12217373000003,20.516145360000067
"Q106431","Zagumnie","część wsi: Uście Solne (gmina: Szczurowa, powiat: brzeski, wojewódzwo: małopolskie)",50.12217373000003,20.516145360000067
"Q106431","Uście","część wsi: Uście Solne (gmina: Szczurowa, powiat: brzeski, wojewódzwo: małopolskie)",50.12217373000003,20.516145360000067
"Q179311","Wągrowiec","osada historyczna (parafia Wągrowiec, powiat kcyński, województwo kaliskie, stan na 2 poł. XVI wieku)",52.80558841050996,17.200799113030616
"Q124043","Osiedle Konstytucji 3 Maja","część miasta: Pabianice (gmina: Pabianice, powiat: pabianicki, wojewódzwo: łódzkie)",51.66249693000001,19.36921528300007
"Q124043","Pabianice","część miasta: Pabianice (gmina: Pabianice, powiat: pabianicki, wojewódzwo: łódzkie)",51.66249693000001,19.36921528300007
"Q126391","Osiedle Zamkowe","część miasta: Ostrzeszów (gmina: Ostrzeszów, powiat: ostrzeszowski, wojewódzwo: wielkopolskie)",51.433336255,17.919904577000068
"Q126391","Osiedle Marcelego Nowotki","część miasta: Ostrzeszów (gmina: Ostrzeszów, powiat: ostrzeszowski, wojewódzwo: wielkopolskie)",51.433336255,17.919904577000068
"Q126391","Borek","część miasta: Ostrzeszów (gmina: Ostrzeszów, powiat: ostrzeszowski, wojewódzwo: wielkopolskie)",51.433336255,17.919904577000068
"Q133004","Osiedle Sierakowskich","część miasta: Sztum (gmina: Sztum, powiat: sztumski, wojewódzwo: pomorskie)",53.915058143194685,19.038060951344363
"Q133004","Sztum","część miasta: Sztum (gmina: Sztum, powiat: sztumski, wojewódzwo: pomorskie)",53.915058143194685,19.038060951344363
"Q17091","Andrzejewo","wieś (gmina: Andrzejewo, powiat: ostrowski, wojewódzwo: mazowieckie)",52.829383258000206,22.200476107999943
"Q17091","Andrzejów","wieś (gmina: Andrzejewo, powiat: ostrowski, wojewódzwo: mazowieckie)",52.829383258000206,22.200476107999943
"Q18020","Barcin","miasto (gmina: Barcin, powiat: żniński, wojewódzwo: kujawsko-pomorskie)",52.8634207935131,17.946385797513862
"Q19650","Biskupice","wieś (gmina: Trawniki, powiat: świdnicki, wojewódzwo: lubelskie)",51.15223517200087,22.943611462006064
"Q19050","Biały Bór","miasto (gmina: Biały Bór, powiat: szczecinecki, wojewódzwo: zachodniopomorskie)",53.89586979793743,16.834772817181786
"Q19050","Białobork","miasto (gmina: Biały Bór, powiat: szczecinecki, wojewódzwo: zachodniopomorskie)",53.89586979793743,16.834772817181786
"Q19050","Białybór","miasto (gmina: Biały Bór, powiat: szczecinecki, wojewódzwo: zachodniopomorskie)",53.89586979793743,16.834772817181786
"Q19050","Baldenberg","miasto (gmina: Biały Bór, powiat: szczecinecki, wojewódzwo: zachodniopomorskie)",53.89586979793743,16.834772817181786
"Q19050","Baldenburg","miasto (gmina: Biały Bór, powiat: szczecinecki, wojewódzwo: zachodniopomorskie)",53.89586979793743,16.834772817181786
"Q22012","Brzesko","miasto (gmina: Brzesko, powiat: brzeski, wojewódzwo: małopolskie)",49.96831778100004,20.60813532300005
"Q22012","Brzeżek","miasto (gmina: Brzesko, powiat: brzeski, wojewódzwo: małopolskie)",49.96831778100004,20.60813532300005
"Q22012","Brzesko Nowe","miasto (gmina: Brzesko, powiat: brzeski, wojewódzwo: małopolskie)",49.96831778100004,20.60813532300005
"Q21835","Brudzew","wieś (gmina: Brudzew, powiat: turecki, wojewódzwo: wielkopolskie)",52.09961560595754,18.606944682597472
"Q22181","Brzeziny","miasto (gmina: Brzeziny, powiat: brzeziński, wojewódzwo: łódzkie)",51.79929278100007,19.75301110600002
"Q20046","Bobowa-Miasto","część miasta: Bobowa (gmina: Bobowa, powiat: gorlicki, wojewódzwo: małopolskie)",49.707720887000086,20.940792753000146
"Q20046","Bobowa","część miasta: Bobowa (gmina: Bobowa, powiat: gorlicki, wojewódzwo: małopolskie)",49.707720887000086,20.940792753000146
"Q24561","Chodecz","miasto (gmina: Chodecz, powiat: włocławski, wojewódzwo: kujawsko-pomorskie)",52.40524272172348,19.02787848735003
"Q24540","Chocz","miasto (gmina: Chocz, powiat: pleszewski, wojewódzwo: wielkopolskie)",51.97458171033929,17.87168651648452
"Q24540","Chodecz","miasto (gmina: Chocz, powiat: pleszewski, wojewódzwo: wielkopolskie)",51.97458171033929,17.87168651648452
"Q24600","Chodzież","miasto (gmina: Chodzież, powiat: chodzieski, wojewódzwo: wielkopolskie)",52.99118704874788,16.91687955631513
"Q21493","Bratoszewice","wieś (gmina: Stryków, powiat: zgierski, wojewódzwo: łódzkie)",51.927712484000075,19.65464988000004
"Q26917","Ćmielów","miasto (gmina: Ćmielów, powiat: ostrowiecki, wojewódzwo: świętokrzyskie)",50.88964305600009,21.50693193000039
"Q26917","Śćmielów","miasto (gmina: Ćmielów, powiat: ostrowiecki, wojewódzwo: świętokrzyskie)",50.88964305600009,21.50693193000039
"Q26917","Śmielów","miasto (gmina: Ćmielów, powiat: ostrowiecki, wojewódzwo: świętokrzyskie)",50.88964305600009,21.50693193000039
"Q26453","Czemierniki","wieś (gmina: Czemierniki, powiat: radzyński, wojewódzwo: lubelskie)",51.67306238400044,22.638433309002217
"Q26117","Czarne","miasto (gmina: Czarne, powiat: człuchowski, wojewódzwo: pomorskie)",53.685583431840634,16.940923789203243
"Q26117","Hamersztyn","miasto (gmina: Czarne, powiat: człuchowski, wojewódzwo: pomorskie)",53.685583431840634,16.940923789203243
"Q26117","Amersztyn","miasto (gmina: Czarne, powiat: człuchowski, wojewódzwo: pomorskie)",53.685583431840634,16.940923789203243
"Q26117","Hammerstein","miasto (gmina: Czarne, powiat: człuchowski, wojewódzwo: pomorskie)",53.685583431840634,16.940923789203243
"Q28813","Dobrzyń nad Wisłą","miasto (gmina: Dobrzyń nad Wisłą, powiat: lipnowski, wojewódzwo: kujawsko-pomorskie)",52.63639230605828,19.324938476124235
"Q28813","Dobrzyń","miasto (gmina: Dobrzyń nad Wisłą, powiat: lipnowski, wojewódzwo: kujawsko-pomorskie)",52.63639230605828,19.324938476124235
"Q31889","Gąbin","miasto (gmina: Gąbin, powiat: płocki, wojewódzwo: mazowieckie)",52.39980973300003,19.73673061100004
"Q32606","Głogów Małopolski","miasto (gmina: Głogów Małopolski, powiat: rzeszowski, wojewódzwo: podkarpackie)",50.15087526000013,21.96378735600161
"Q32606","Główów","miasto (gmina: Głogów Małopolski, powiat: rzeszowski, wojewódzwo: podkarpackie)",50.15087526000013,21.96378735600161
"Q35286","Grodzisk Mazowiecki","miasto (gmina: Grodzisk Mazowiecki, powiat: grodziski, wojewódzwo: mazowieckie)",52.10212930100003,20.623155798000113
"Q35286","Grodzisko","miasto (gmina: Grodzisk Mazowiecki, powiat: grodziski, wojewódzwo: mazowieckie)",52.10212930100003,20.623155798000113
"Q33979","Górki","część miasta: Włoszczowa (gmina: Włoszczowa, powiat: włoszczowski, wojewódzwo: świętokrzyskie)",50.84928133000004,19.967602296000084
"Q33979","Włoszczowa","część miasta: Włoszczowa (gmina: Włoszczowa, powiat: włoszczowski, wojewódzwo: świętokrzyskie)",50.84928133000004,19.967602296000084
"Q37022","Iłża","miasto (gmina: Iłża, powiat: radomski, wojewódzwo: mazowieckie)",51.16261565200005,21.237576926000123
"Q37022","Izłża","miasto (gmina: Iłża, powiat: radomski, wojewódzwo: mazowieckie)",51.16261565200005,21.237576926000123
"Q37051","Inowłódz","wieś (gmina: Inowłódz, powiat: tomaszowski, wojewódzwo: łódzkie)",51.521968085,20.22537506100005
"Q37051","Inowłodz","wieś (gmina: Inowłódz, powiat: tomaszowski, wojewódzwo: łódzkie)",51.521968085,20.22537506100005
"Q38634","Jaśliska","wieś (gmina: Jaśliska, powiat: krośnieński, wojewódzwo: podkarpackie)",49.4413497700001,21.80439490400144
"Q39260","Jeżów","osada (gmina: Jeżów, powiat: brzeziński, wojewódzwo: łódzkie)",51.813806239000066,19.971345152000065
"Q40591","Kamieńsk","miasto (gmina: Kamieńsk, powiat: radomszczański, wojewódzwo: łódzkie)",51.2042147110001,19.501762866000075
"Q40591","Kamieńsko","miasto (gmina: Kamieńsk, powiat: radomszczański, wojewódzwo: łódzkie)",51.2042147110001,19.501762866000075
"Q40752","Kampinos","wieś (gmina: Kampinos, powiat: warszawski zachodni, wojewódzwo: mazowieckie)",52.267609180000115,20.45854722100007
"Q40752","Kapinos","wieś (gmina: Kampinos, powiat: warszawski zachodni, wojewódzwo: mazowieckie)",52.267609180000115,20.45854722100007
"Q41566","Kazanów","wieś (gmina: Kazanów, powiat: zwoleński, wojewódzwo: mazowieckie)",51.27465678900005,21.470708676000346
"Q32029","Gębice","wieś (gmina: Mogilno, powiat: mogileński, wojewódzwo: kujawsko-pomorskie)",52.598660555108616,18.035955545297618
"Q43806","Kołaczyce","miasto (gmina: Kołaczyce, powiat: jasielski, wojewódzwo: podkarpackie)",49.80566567800004,21.43259932500055
"Q45200","Koszyce","miasto (gmina: Koszyce, powiat: proszowicki, wojewódzwo: małopolskie)",50.16577727800008,20.574420224000093
"Q45200","Koszyczki","miasto (gmina: Koszyce, powiat: proszowicki, wojewódzwo: małopolskie)",50.16577727800008,20.574420224000093
"Q45730","Kozienice","miasto (gmina: Kozienice, powiat: kozienicki, wojewódzwo: mazowieckie)",51.58316370300014,21.54998114300029
"Q45730","Kozinice","miasto (gmina: Kozienice, powiat: kozienicki, wojewódzwo: mazowieckie)",51.58316370300014,21.54998114300029
"Q45419","Kowal","miasto (gmina: Kowal, powiat: włocławski, wojewódzwo: kujawsko-pomorskie)",52.529602687580486,19.151266364867432
"Q45419","Kowale","miasto (gmina: Kowal, powiat: włocławski, wojewódzwo: kujawsko-pomorskie)",52.529602687580486,19.151266364867432
"Q48012","Kunów","miasto (gmina: Kunów, powiat: ostrowiecki, wojewódzwo: świętokrzyskie)",50.95584964200001,21.2822514110002
"Q46531","Kromołów","część miasta: Zawiercie (gmina: Zawiercie, powiat: zawierciański, wojewódzwo: śląskie)",50.494267050000055,19.49786159800006
"Q49971","Lipsko","miasto (gmina: Lipsko, powiat: lipski, wojewódzwo: mazowieckie)",51.158676290000116,21.65270033400041
"Q50548","Lubraniec","miasto (gmina: Lubraniec, powiat: włocławski, wojewódzwo: kujawsko-pomorskie)",52.53812520267504,18.83337145330143
"Q50825","Lwówek","miasto (gmina: Lwówek, powiat: nowotomyski, wojewódzwo: wielkopolskie)",52.44839117630898,16.180822100204207
"Q52670","Magnuszew","wieś (gmina: Magnuszew, powiat: kozienicki, wojewódzwo: mazowieckie)",51.764661649000054,21.38483572900024
"Q52670","Magnuszewo","wieś (gmina: Magnuszew, powiat: kozienicki, wojewódzwo: mazowieckie)",51.764661649000054,21.38483572900024
"Q52670","Magnuszowo","wieś (gmina: Magnuszew, powiat: kozienicki, wojewódzwo: mazowieckie)",51.764661649000054,21.38483572900024
"Q53924","Markuszów","osada (gmina: Markuszów, powiat: puławski, wojewódzwo: lubelskie)",51.37422358914803,22.25997841638852
"Q54912","Miejska Górka","miasto (gmina: Miejska Górka, powiat: rawicki, wojewódzwo: wielkopolskie)",51.65501408469236,16.95466234816764
"Q54912","Górka","miasto (gmina: Miejska Górka, powiat: rawicki, wojewódzwo: wielkopolskie)",51.65501408469236,16.95466234816764
"Q54912","Górka Miejska","miasto (gmina: Miejska Górka, powiat: rawicki, wojewódzwo: wielkopolskie)",51.65501408469236,16.95466234816764
"Q55087","Mieścisko","wieś (gmina: Mieścisko, powiat: wągrowiecki, wojewódzwo: wielkopolskie)",52.74398998440424,17.328752688665105
"Q55504","Miłosław","miasto (gmina: Miłosław, powiat: wrzesiński, wojewódzwo: wielkopolskie)",52.19983704999536,17.488710675286406
"Q55504","Miełosław","miasto (gmina: Miłosław, powiat: wrzesiński, wojewódzwo: wielkopolskie)",52.19983704999536,17.488710675286406
"Q56813","Mrocza","miasto (gmina: Mrocza, powiat: nakielski, wojewódzwo: kujawsko-pomorskie)",53.243663838489205,17.607385773250723
"Q54550","Miasteczko","wieś (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.281797179000066,21.334262351000202
"Q54550","Odachów","wieś (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.281797179000066,21.334262351000202
"Q54550","Odechów","wieś (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.281797179000066,21.334262351000202
"Q54550","Nowy Targ","wieś (gmina: Skaryszew, powiat: radomski, wojewódzwo: mazowieckie)",51.281797179000066,21.334262351000202
"Q57535","Nakło nad Notecią","miasto (gmina: Nakło nad Notecią, powiat: nakielski, wojewódzwo: kujawsko-pomorskie)",53.13662944951778,17.59994969732879
"Q57535","Nakiel","miasto (gmina: Nakło nad Notecią, powiat: nakielski, wojewódzwo: kujawsko-pomorskie)",53.13662944951778,17.59994969732879
"Q57535","Nakło","miasto (gmina: Nakło nad Notecią, powiat: nakielski, wojewódzwo: kujawsko-pomorskie)",53.13662944951778,17.59994969732879
"Q41593","Kazimierz","część miasta: Kraków (gmina: Kraków, powiat: Kraków, wojewódzwo: małopolskie)",50.052235984000035,19.94223253500006
"Q41593","Bawół","część miasta: Kraków (gmina: Kraków, powiat: Kraków, wojewódzwo: małopolskie)",50.052235984000035,19.94223253500006
"Q58581","Nowa Brzeźnica","wieś (gmina: Nowa Brzeźnica, powiat: pajęczański, wojewódzwo: łódzkie)",51.080932968000084,19.18276723700008
"Q58581","Brzeźnica","wieś (gmina: Nowa Brzeźnica, powiat: pajęczański, wojewódzwo: łódzkie)",51.080932968000084,19.18276723700008
"Q60664","Odrzywół","wieś (gmina: Odrzywół, powiat: przysuski, wojewódzwo: mazowieckie)",51.517855450000084,20.55413744300011
"Q60906","Oksa","wieś (gmina: Oksa, powiat: jędrzejowski, wojewódzwo: świętokrzyskie)",50.72987175800005,20.09507585100001
"Q60906","Oksza","wieś (gmina: Oksa, powiat: jędrzejowski, wojewódzwo: świętokrzyskie)",50.72987175800005,20.09507585100001
"Q61096","Olkusz","miasto (gmina: Olkusz, powiat: olkuski, wojewódzwo: małopolskie)",50.279436481000026,19.56058473100007
"Q61096","Ilkusz","miasto (gmina: Olkusz, powiat: olkuski, wojewódzwo: małopolskie)",50.279436481000026,19.56058473100007
"Q61476","Opoczno","miasto (gmina: Opoczno, powiat: opoczyński, wojewódzwo: łódzkie)",51.37678483600008,20.287692394000008
"Q61451","Opatówek","miasto (gmina: Opatówek, powiat: kaliski, wojewódzwo: wielkopolskie)",51.73808479416723,18.212143612698437
"Q61526","Orchowo","wieś (gmina: Orchowo, powiat: słupecki, wojewódzwo: wielkopolskie)",52.50946405580361,18.01546326866175
"Q62713","Pacanów","miasto (gmina: Pacanów, powiat: buski, wojewódzwo: świętokrzyskie)",50.39957952300008,21.042499028000144
"Q44439","Kopanica","wieś (gmina: Siedlec, powiat: wolsztyński, wojewódzwo: wielkopolskie)",52.09127754793932,15.917220824460204
"Q62385","Ostrów Wielkopolski","miasto (gmina: Ostrów Wielkopolski, powiat: ostrowski, wojewódzwo: wielkopolskie)",51.64772452142376,17.81921960046919
"Q62385","Ostrów","miasto (gmina: Ostrów Wielkopolski, powiat: ostrowski, wojewódzwo: wielkopolskie)",51.64772452142376,17.81921960046919
"Q62473","Ostrzeszów","miasto (gmina: Ostrzeszów, powiat: ostrzeszowski, wojewódzwo: wielkopolskie)",51.42443627100006,17.935020555000047
"Q64823","Pilzno","miasto (gmina: Pilzno, powiat: dębicki, wojewódzwo: podkarpackie)",49.97845462000006,21.2915299640003
"Q51946","Łopienno","wieś (gmina: Mieleszyn, powiat: gnieźnieński, wojewódzwo: wielkopolskie)",52.70679305224962,17.476544367742875
"Q54576","Miasto Kazimierzowskie","część miasta: Radom (gmina: Radom, powiat: Radom, wojewódzwo: mazowieckie)",51.403582833000065,21.143303369000126
"Q54576","Radom","część miasta: Radom (gmina: Radom, powiat: Radom, wojewódzwo: mazowieckie)",51.403582833000065,21.143303369000126
"Q54576","Nowy Radom","część miasta: Radom (gmina: Radom, powiat: Radom, wojewódzwo: mazowieckie)",51.403582833000065,21.143303369000126
"Q55152","Międzyleś","wieś (gmina: Miedzna, powiat: węgrowski, wojewódzwo: mazowieckie)",52.467063872561795,22.089675862061117
"Q55152","Międzylesie","wieś (gmina: Miedzna, powiat: węgrowski, wojewódzwo: mazowieckie)",52.467063872561795,22.089675862061117
"Q55152","Miedzna","wieś (gmina: Miedzna, powiat: węgrowski, wojewódzwo: mazowieckie)",52.467063872561795,22.089675862061117
"Q65592","Pniewy","miasto (gmina: Pniewy, powiat: szamotulski, wojewódzwo: wielkopolskie)",52.50712120548199,16.25369525409785
"Q68755","Praszka","miasto (gmina: Praszka, powiat: oleski, wojewódzwo: opolskie)",51.055087950000015,18.450801271000046
"Q70342","Pyzdry","miasto (gmina: Pyzdry, powiat: wrzesiński, wojewódzwo: wielkopolskie)",52.166315447089104,17.688327909603494
"Q70736","Radziejów","miasto (gmina: Radziejów, powiat: radziejowski, wojewódzwo: kujawsko-pomorskie)",52.62557591372767,18.530791508971003
"Q71013","Raszków","miasto (gmina: Raszków, powiat: ostrowski, wojewódzwo: wielkopolskie)",51.71646123851791,17.726343309272618
"Q71013","Raszkowo","miasto (gmina: Raszków, powiat: ostrowski, wojewódzwo: wielkopolskie)",51.71646123851791,17.726343309272618
"Q75135","Siewierz","miasto (gmina: Siewierz, powiat: będziński, wojewódzwo: śląskie)",50.47009451900005,19.239779230000078
"Q75135","Siewior","miasto (gmina: Siewierz, powiat: będziński, wojewódzwo: śląskie)",50.47009451900005,19.239779230000078
"Q72417","Różan","miasto (gmina: Różan, powiat: makowski, wojewódzwo: mazowieckie)",52.88951625000004,21.399820853000026
"Q72417","Rożan","miasto (gmina: Różan, powiat: makowski, wojewódzwo: mazowieckie)",52.88951625000004,21.399820853000026
"Q73440","Rypin","miasto (gmina: Rypin, powiat: rypiński, wojewódzwo: kujawsko-pomorskie)",53.066012035047876,19.406652001261197
"Q74380","Secemin","wieś (gmina: Secemin, powiat: włoszczowski, wojewódzwo: świętokrzyskie)",50.76820009400002,19.838427492000005
"Q74982","Siennica","wieś (gmina: Siennica, powiat: miński, wojewódzwo: mazowieckie)",52.0890042390001,21.61926442700024
"Q74982","Stara Siennica","wieś (gmina: Siennica, powiat: miński, wojewódzwo: mazowieckie)",52.0890042390001,21.61926442700024
"Q75024","Sieradz","miasto (gmina: Sieradz, powiat: sieradzki, wojewódzwo: łódzkie)",51.59271090600004,18.74140823000003
"Q76988","Solec nad Wisłą","miasto (gmina: Solec nad Wisłą, powiat: lipski, wojewódzwo: mazowieckie)",51.134183937000046,21.761494779000614
"Q76988","Solec","miasto (gmina: Solec nad Wisłą, powiat: lipski, wojewódzwo: mazowieckie)",51.134183937000046,21.761494779000614
"Q77571","Stanisławów","wieś (gmina: Stanisławów, powiat: miński, wojewódzwo: mazowieckie)",52.289632042000065,21.548283440000187
"Q77571","until 1523 Cisek village","wieś (gmina: Stanisławów, powiat: miński, wojewódzwo: mazowieckie)",52.289632042000065,21.548283440000187
"Q79296","Stężyca","wieś (gmina: Stężyca, powiat: rycki, wojewódzwo: lubelskie)",51.57831358300011,21.77913734100045
"Q80008","Strzyżów","miasto (gmina: Strzyżów, powiat: strzyżowski, wojewódzwo: podkarpackie)",49.87095521000008,21.78691494000113
"Q80008","Strzeżów","miasto (gmina: Strzyżów, powiat: strzyżowski, wojewódzwo: podkarpackie)",49.87095521000008,21.78691494000113
"Q81750","Szydłowiec","miasto (gmina: Szydłowiec, powiat: szydłowiecki, wojewódzwo: mazowieckie)",51.22481642100011,20.86310016600008
"Q81641","Szubin","miasto (gmina: Szubin, powiat: nakielski, wojewódzwo: kujawsko-pomorskie)",53.007385867310276,17.740861832861373
"Q82870","Tarłów","wieś (gmina: Tarłów, powiat: opatowski, wojewódzwo: świętokrzyskie)",51.003950583000126,21.71694272600057
"Q83372","Tolkmicko","miasto (gmina: Tolkmicko, powiat: elbląski, wojewódzwo: warmińsko-mazurskie)",54.32013765272256,19.52866452794651
"Q83372","Tolkemit","miasto (gmina: Tolkmicko, powiat: elbląski, wojewódzwo: warmińsko-mazurskie)",54.32013765272256,19.52866452794651
"Q83372","Tolkemiten","miasto (gmina: Tolkmicko, powiat: elbląski, wojewódzwo: warmińsko-mazurskie)",54.32013765272256,19.52866452794651
"Q85821","Wąwolnica","wieś (gmina: Wąwolnica, powiat: puławski, wojewódzwo: lubelskie)",51.29410584009046,22.146879157425406
"Q86374","Wieliczka","miasto (gmina: Wieliczka, powiat: wielicki, wojewódzwo: małopolskie)",49.98610061800006,20.05563644800002
"Q87853","Włodowice","wieś (gmina: Włodowice, powiat: zawierciański, wojewódzwo: śląskie)",50.55394393200004,19.456554155000077
"Q90418","Wysokie","wieś (gmina: Wysokie, powiat: lubelski, wojewódzwo: lubelskie)",50.909117686000506,22.671348311004465
"Q90523","Wyśmierzyce","miasto (gmina: Wyśmierzyce, powiat: białobrzeski, wojewódzwo: mazowieckie)",51.624606254000064,20.815864805000043
"Q90523","Wyszemierzyce","miasto (gmina: Wyśmierzyce, powiat: białobrzeski, wojewódzwo: mazowieckie)",51.624606254000064,20.815864805000043
"Q90523","Wysiemierzyce","miasto (gmina: Wyśmierzyce, powiat: białobrzeski, wojewódzwo: mazowieckie)",51.624606254000064,20.815864805000043
"Q90362","Wysoka","miasto (gmina: Wysoka, powiat: pilski, wojewódzwo: wielkopolskie)",53.18127376139454,17.080098269407536
"Q94589","Zwoleń","miasto (gmina: Zwoleń, powiat: zwoleński, wojewódzwo: mazowieckie)",51.35665407500008,21.584191352000367
"Q94878","Żarnowiec","wieś (gmina: Żarnowiec, powiat: zawierciański, wojewódzwo: śląskie)",50.48734077600007,19.86586900700004
"Q66176","Podgórz","część miasta: Toruń (gmina: Toruń, powiat: Toruń, wojewódzwo: kujawsko-pomorskie)",52.99089064918722,18.590615143675077
"Q66176","Podgórze","część miasta: Toruń (gmina: Toruń, powiat: Toruń, wojewódzwo: kujawsko-pomorskie)",52.99089064918722,18.590615143675077
"Q66176","Dybów","część miasta: Toruń (gmina: Toruń, powiat: Toruń, wojewódzwo: kujawsko-pomorskie)",52.99089064918722,18.590615143675077
"Q68375","Poświątne","część wsi: Wizna (gmina: Wizna, powiat: łomżyński, wojewódzwo: podlaskie)",53.19382265500028,22.38860531199937
"Q68375","Wizna","część wsi: Wizna (gmina: Wizna, powiat: łomżyński, wojewódzwo: podlaskie)",53.19382265500028,22.38860531199937
"Q71092","Rawa","wieś (gmina: Michów, powiat: lubartowski, wojewódzwo: lubelskie)",51.54905789000027,22.375436564001575
"Q75846","Skrzynno","wieś (gmina: Wieniawa, powiat: przysuski, wojewódzwo: mazowieckie)",51.36330121400004,20.72207751300005
"Q75846","Skrzyń","wieś (gmina: Wieniawa, powiat: przysuski, wojewódzwo: mazowieckie)",51.36330121400004,20.72207751300005
"Q98256","Zamek","część miasta: Przecław (gmina: Przecław, powiat: mielecki, wojewódzwo: podkarpackie)",50.19253377800005,21.480118787000457
"Q98256","Przecław","część miasta: Przecław (gmina: Przecław, powiat: mielecki, wojewódzwo: podkarpackie)",50.19253377800005,21.480118787000457
"Q117704","Blich","część wsi: Nowy Żmigród (gmina: Nowy Żmigród, powiat: jasielski, wojewódzwo: podkarpackie)",49.60613247200009,21.52575243300063
"Q117704","Żmigród","część wsi: Nowy Żmigród (gmina: Nowy Żmigród, powiat: jasielski, wojewódzwo: podkarpackie)",49.60613247200009,21.52575243300063
"Q117704","Nowy Żmigród","część wsi: Nowy Żmigród (gmina: Nowy Żmigród, powiat: jasielski, wojewódzwo: podkarpackie)",49.60613247200009,21.52575243300063
